Model,Dataset,Epochs,Channel Type,Channel Param,Norm Type,Objective,KL Penalty,Chan Penalty,Pop Loss CE (MC),Pop Err 01 (MC),Risk CE (LHS),Bound CE (RHS),Valid CE,Eff CE,Emp Loss CE,Risk 01 (LHS),Bound 01 (RHS),Valid 01,Eff 01,Emp Err 01,KL Term,Channel Term,Lipschitz,Dimension,Train Loss CE,Pop Loss CE,Pop Loss CE (Wired),Train Err 01,Pop Err 01,Pop Err 01 (Wired),Folder,File
cnn-4,mnist,30.0,rayleigh_zf,0.0 dB,frob,vanilla,1.0,0.0,0.11350464075803757,0.27381720000000004,0.11536697149276734,22.975055694580078,✓,-,0.05743782434556464,0.27859999999999996,22.887876510620117,✓,-,0.14461679009961292,5582.1416015625,0.024341379813316084,0.015496203675866127,9216.0,0.026931531727313995,0.11536697149276734,0.02530629336833954,0.09608840167364002,0.27859999999999996,0.09150000000000003,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch30_bs250_lr0.001_mon0.95_dp0.0_objective-vanilla_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
cnn-4,mnist,30.0,rayleigh_zf,0.0 dB,frob,channel_grad,0.0001,0.0001,0.11349691450595856,0.27574039999999994,0.11896883249282837,22.14617156982422,✓,✓,0.05829590801100681,0.27780000000000005,22.057172775268555,✓,✗,0.14729450925020887,5327.77783203125,0.23121406198803898,0.14719544351100922,9216.0,0.02754548005759716,0.11896883249282837,0.025717014074325563,0.09835648535564834,0.27780000000000005,0.09250000000000003,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch30_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.0001-rayleigh-zf-tx1.0-noise1.0-frob-kl0.0001_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
cnn-4,mnist,30.0,rayleigh_zf,0.0 dB,frob,channel_grad,0.0001,0.001,0.11393845081329346,0.2765697999999999,0.11942001581192016,22.308786392211914,✓,✗,0.05804423718727638,0.2792,22.22039031982422,✓,✗,0.14643988406638794,5368.7568359375,0.2273882386271395,0.14475984871387482,9216.0,0.027365094050765038,0.11942001581192016,0.025539296865463256,0.0976311631799162,0.2792,0.09189999999999998,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch30_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.001-rayleigh-zf-tx1.0-noise1.0-frob-kl0.0001_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
cnn-4,mnist,30.0,rayleigh_zf,0.0 dB,frob,channel_grad,0.0001,0.01,0.11759411543607712,0.28316679999999994,0.1232334852218628,23.780677795410156,✓,✗,0.05602040747427684,0.28159999999999996,23.6971378326416,✓,✗,0.13956028030035875,5738.13720703125,0.19816924709314554,0.1261584609746933,9216.0,0.02592281438410282,0.1232334852218628,0.02410905808210373,0.09182500418410029,0.28159999999999996,0.08560000000000001,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch30_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.01-rayleigh-zf-tx1.0-noise1.0-frob-kl0.0001_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
cnn-4,mnist,30.0,rayleigh_zf,0.0 dB,frob,channel_grad,0.001,0.0001,0.11692000925540924,0.298023,0.12243207693099975,15.860790252685547,✓,✗,0.06631536776131558,0.29910000000000003,15.75451374053955,✓,✗,0.17259220133368638,3760.989501953125,0.31692245311512623,0.20175909996032715,9216.0,0.03337840735912323,0.12243207693099975,0.03145656287670136,0.12004726359832622,0.29910000000000003,0.11339999999999995,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch30_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.0001-rayleigh-zf-tx1.0-noise1.0-frob-kl0.001_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
cnn-4,mnist,30.0,rayleigh_zf,0.0 dB,frob,channel_grad,0.001,0.001,0.11718471348285675,0.29844439999999994,0.12270975112915039,15.971120834350586,✓,✗,0.06600832218376407,0.3002,15.865659713745117,✓,✗,0.17146890244850826,3789.68310546875,0.3112345574028677,0.1981380730867386,9216.0,0.03315217047929764,0.12270975112915039,0.031226611137390135,0.11907420920502083,0.3002,0.11280000000000001,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch30_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.001-rayleigh-zf-tx1.0-noise1.0-frob-kl0.001_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
cnn-4,mnist,30.0,rayleigh_zf,0.0 dB,frob,channel_grad,0.001,0.01,0.11911922693252563,0.3016022,0.12474651336669922,16.989459991455078,✓,✗,0.06346976334479118,0.3025,16.890640258789062,✓,✗,0.16229091513491767,4051.9833984375,0.267914837899812,0.17055988311767578,9216.0,0.03128937631845474,0.12474651336669922,0.029361289739608765,0.111157121338912,0.3025,0.1038,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch30_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.01-rayleigh-zf-tx1.0-noise1.0-frob-kl0.001_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
cnn-4,mnist,30.0,rayleigh_zf,0.0 dB,frob,channel_grad,0.01,0.0001,0.15468113124370575,0.4508258,0.1592605233192444,5.883294105529785,✓,✗,0.11813068032038752,0.4526,5.657691478729248,✓,✗,0.34373358965829065,1169.0826416015625,0.7497001534606174,0.47727394104003906,9216.0,0.07401606440544128,0.1592605233192444,0.07186626195907593,0.2758287196652721,0.4526,0.2652,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch30_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.0001-rayleigh-zf-tx1.0-noise1.0-frob-kl0.01_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
cnn-4,mnist,30.0,rayleigh_zf,0.0 dB,frob,channel_grad,0.01,0.001,0.15476804971694946,0.45098639999999984,0.15934879779815675,5.889522075653076,✓,✗,0.11791321441811135,0.4534,5.664885997772217,✓,✗,0.34254943816394884,1173.45654296875,0.7392553396950567,0.47062456607818604,9216.0,0.07383780181407928,0.15934879779815675,0.07168330550193787,0.2747113305439331,0.4534,0.2643,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch30_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.001-rayleigh-zf-tx1.0-noise1.0-frob-kl0.01_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
cnn-4,mnist,30.0,rayleigh_zf,0.0 dB,frob,channel_grad,0.01,0.01,0.15571416914463043,0.45277699999999993,0.16032859086990356,5.97071647644043,✓,✗,0.11626600304604824,0.45530000000000004,5.754324436187744,✓,✗,0.3326578042048728,1216.5906982421875,0.6542474405577011,0.4165068566799164,9216.0,0.07248906791210175,0.16032859086990356,0.0702841579914093,0.26538189121338934,0.45530000000000004,0.2549,cnn-4_mnist_rand_gaussian_sig0.03_bounded-pmin1e-05_epoch30_bs250_lr0.001_mon0.95_dp0.0_objective-channel_gradient-chan0.01-rayleigh-zf-tx1.0-noise1.0-frob-kl0.01_seed7,rayleigh-zf-tx1.0-noise1.0_chan-layer2_mcsamples500_norm-frob_seed7_bounds.json
