model,dataset,prior_type,epoch,channel_type,channel_spec,norm_type,loss_type,lhs,rhs,empirical,channel_term,kl_term,gap,relative_gap,dimension,lipschitz,kl_final
cnn-9,cifar10,rand,20,bec,outage=0.5,spec,ce,0.19983004331588744,1.2547067126012523,0.26322121302913193,0.01720277965068817,0.28133321818717905,1.0548766692853648,5.278869241987985,8192.0,0.01720277965068817,62.90802001953125
cnn-9,cifar10,rand,20,bec,outage=0.5,spec,01,0.8906000000000001,0.580490449284901,0.9374374763454832,0.01720277965068817,0.28133321818717905,-0.31010955071509905,-0.3482029538682899,8192.0,0.01720277965068817,62.90802001953125
cnn-9,cifar10,rand,20,rayleigh-zf,SNR=0.0dB,spec,ce,0.26016113758087156,1.3516603068701931,0.2632211443320128,0.11415138069177012,0.28133321818717905,1.0914991692893214,4.195473541662336,8192.0,0.07267102599143982,62.90802001953125
cnn-9,cifar10,rand,20,rayleigh-zf,SNR=0.0dB,spec,01,0.8996,0.6774389816288638,0.9374424695733419,0.11415138069177012,0.28133321818717905,-0.2221610183711361,-0.24695533389410418,8192.0,0.07267102599143982,62.90802001953125
cnn-9,cifar10,rand,20,rayleigh-zf,SNR=10.0dB,frob,ce,0.21103496551513673,1.2407970778781592,0.2632211443320128,0.0032881516997362906,0.28133321818717905,1.0297621123630225,4.879580546519253,8192.0,0.006619603373110294,62.90802001953125
cnn-9,cifar10,rand,20,rayleigh-zf,SNR=10.0dB,frob,01,0.8972,0.56657575263683,0.9374424695733419,0.0032881516997362906,0.28133321818717905,-0.33062424736317,-0.36850674026211544,8192.0,0.006619603373110294,62.90802001953125
cnn-4,mnist,learnt,20,rayleigh-zf,SNR=10.0dB,frob,ce,0.04568192958831787,0.21877300302701844,0.022776249901156998,0.007493070021794318,0.15921977666038112,0.17309107343870056,3.7890490834906574,9216.0,0.015084812417626381,39.0007209777832
cnn-4,mnist,learnt,20,rayleigh-zf,SNR=10.0dB,frob,01,0.07320000000000004,0.2065901253443446,0.03495912758383085,0.007493070021794318,0.15921977666038112,0.13339012534434455,1.8222694719172743,9216.0,0.015084812417626381,39.0007209777832
cnn-4,mnist,learnt,20,bec,outage=0.1,spec,ce,0.004669194296002388,0.2567816300773114,0.022766675829852832,0.04550382122397423,0.15921977666038112,0.25211243578130904,53.99484788995812,9216.0,0.04550382122397423,39.0007209777832
cnn-4,mnist,learnt,20,bec,outage=0.1,spec,01,0.01319999999999999,0.24459130247522035,0.034957003431943925,0.04550382122397423,0.15921977666038112,0.23139130247522036,17.529644126910647,9216.0,0.04550382122397423,39.0007209777832
cnn-4,mnist,learnt,20,bec,outage=0.5,spec,ce,0.0052247907966375354,0.2541826403223962,0.022766675829852832,0.04290483146905899,0.15921977666038112,0.24895784952575864,47.649343144222705,9216.0,0.04290483146905899,39.0007209777832
cnn-4,mnist,learnt,20,bec,outage=0.5,spec,01,0.017900000000000027,0.2419923127203051,0.034957003431943925,0.04290483146905899,0.15921977666038112,0.22409231272030508,12.519123615659483,9216.0,0.04290483146905899,39.0007209777832
cnn-4,mnist,learnt,20,rayleigh-zf,SNR=0.0dB,spec,ce,0.20756938457489013,0.39986414084301125,0.022776249901156998,0.18858420783778712,0.15921977666038112,0.19229475626812112,0.9264119400939015,9216.0,0.12005643546581268,39.0007209777832
cnn-4,mnist,learnt,20,rayleigh-zf,SNR=0.0dB,spec,01,0.28959999999999997,0.3876812631603374,0.03495912758383085,0.18858420783778712,0.15921977666038112,0.09808126316033744,0.338678394890668,9216.0,0.12005643546581268,39.0007209777832
cnn-4,mnist,learnt,20,bec,outage=0.1,frob,ce,0.004669194296002388,0.34395175634056885,0.022766675829852832,0.13267394748723166,0.15921977666038112,0.33928256204456647,72.66404877069458,9216.0,0.004370036069303751,39.0007209777832
cnn-4,mnist,learnt,20,bec,outage=0.1,frob,01,0.01319999999999999,0.3317614287384778,0.034957003431943925,0.13267394748723166,0.15921977666038112,0.3185614287384778,24.133441571096824,9216.0,0.004370036069303751,39.0007209777832
cnn-4,mnist,learnt,20,bec,outage=0.5,frob,ce,0.0052247907966375354,0.40261980362051014,0.022766675829852832,0.19134199476717295,0.15921977666038112,0.39739501282387263,76.0595071250738,9216.0,0.0028321784920990467,39.0007209777832
cnn-4,mnist,learnt,20,bec,outage=0.5,frob,01,0.017900000000000027,0.39042947601841904,0.034957003431943925,0.19134199476717295,0.15921977666038112,0.372529476018419,20.811702570861367,9216.0,0.0028321784920990467,39.0007209777832
cnn-4,mnist,learnt,20,rayleigh-zf,SNR=0.0dB,frob,ce,0.20756938457489013,0.2356213128185402,0.022776249901156998,0.024341379813316084,0.15921977666038112,0.028051928243650076,0.135144825433199,9216.0,0.015496203675866127,39.0007209777832
cnn-4,mnist,learnt,20,rayleigh-zf,SNR=0.0dB,frob,01,0.28959999999999997,0.22343843513586636,0.03495912758383085,0.024341379813316084,0.15921977666038112,-0.0661615648641336,-0.22845844221040612,9216.0,0.015496203675866127,39.0007209777832
cnn-4,mnist,learnt,20,rayleigh-zf,SNR=10.0dB,spec,ce,0.04568192958831787,0.2688896625765942,0.022776249901156998,0.05760972957137006,0.15921977666038112,0.22320773298827631,4.886127512559292,9216.0,0.11597809195518494,39.0007209777832
cnn-4,mnist,learnt,20,rayleigh-zf,SNR=10.0dB,spec,01,0.07320000000000004,0.25670678489392035,0.03495912758383085,0.05760972957137006,0.15921977666038112,0.1835067848939203,2.506923290900549,9216.0,0.11597809195518494,39.0007209777832
fcn-4,mnist,learnt,50,rayleigh-zf,SNR=10.0dB,frob,ce,0.01420106440782547,0.9854853316104011,0.026661793159186476,0.007826982981243406,0.9093904469632474,0.9712842672025757,68.39517372143959,600.0,0.015757035464048386,222.75425720214844
fcn-4,mnist,learnt,50,rayleigh-zf,SNR=10.0dB,frob,01,0.035599999999999965,0.9609802518646894,0.05116687290489824,0.007826982981243406,0.9093904469632474,0.9253802518646894,25.993827299569954,600.0,0.015757035464048386,222.75425720214844
fcn-4,mnist,learnt,50,bec,outage=0.1,spec,ce,0.007454632967710495,1.0490616102026302,0.026670843572489285,0.07137268781661987,0.9093904469632474,1.0416069772349197,139.72612491407787,600.0,0.07137268781661987,222.75425720214844
fcn-4,mnist,learnt,50,bec,outage=0.1,spec,01,0.024599999999999955,1.0245350071133688,0.0511974466617509,0.07137268781661987,0.9093904469632474,0.9999350071133688,40.64776451680368,600.0,0.07137268781661987,222.75425720214844
fcn-4,mnist,learnt,50,bec,outage=0.5,spec,ce,0.010699467360973358,1.048379025261243,0.026670843572489285,0.0706901028752327,0.9093904469632474,1.0376795579002698,96.98422574615616,600.0,0.0706901028752327,222.75425720214844
fcn-4,mnist,learnt,50,bec,outage=0.5,spec,01,0.03249999999999997,1.0238524221719816,0.0511974466617509,0.0706901028752327,0.9093904469632474,0.9913524221719816,30.503151451445614,600.0,0.0706901028752327,222.75425720214844
fcn-4,mnist,learnt,50,rayleigh-zf,SNR=0.0dB,spec,ce,0.06096288561820984,1.1603416481790003,0.026661793159186476,0.18268329954984266,0.9093904469632474,1.0993787625607905,18.033574877767958,600.0,0.11629980057477951,222.75425720214844
fcn-4,mnist,learnt,50,rayleigh-zf,SNR=0.0dB,spec,01,0.11240000000000006,1.1358365684332887,0.05116687290489824,0.18268329954984266,0.9093904469632474,1.0234365684332887,9.105307548338862,600.0,0.11629980057477951,222.75425720214844
fcn-4,mnist,learnt,50,bec,outage=0.1,frob,ce,0.007454632967710495,1.0446941902852573,0.026670843572489285,0.06700526789924707,0.9093904469632474,1.0372395573175468,139.14025838834948,600.0,0.008666250854730606,222.75425720214844
fcn-4,mnist,learnt,50,bec,outage=0.1,frob,01,0.024599999999999955,1.0201675871959959,0.0511974466617509,0.06700526789924707,0.9093904469632474,0.9955675871959959,40.470227121788525,600.0,0.008666250854730606,222.75425720214844
fcn-4,mnist,learnt,50,bec,outage=0.5,frob,ce,0.010699467360973358,1.1186315596231444,0.026670843572489285,0.14094263723713407,0.9093904469632474,1.1079320922621712,103.55021001357396,600.0,0.008137560449540615,222.75425720214844
fcn-4,mnist,learnt,50,bec,outage=0.5,frob,01,0.03249999999999997,1.094104956533883,0.0511974466617509,0.14094263723713407,0.9093904469632474,1.061604956533883,32.66476789335027,600.0,0.008137560449540615,222.75425720214844
fcn-4,mnist,learnt,50,rayleigh-zf,SNR=0.0dB,frob,ce,0.06096288561820984,1.003320521104504,0.026661793159186476,0.025662172475346284,0.9093904469632474,0.9423576354862941,15.457890910675797,600.0,0.016337046399712563,222.75425720214844
fcn-4,mnist,learnt,50,rayleigh-zf,SNR=0.0dB,frob,01,0.11240000000000006,0.9788154413587923,0.05116687290489824,0.025662172475346284,0.9093904469632474,0.8664154413587922,7.708322432017721,600.0,0.016337046399712563,222.75425720214844
fcn-4,mnist,learnt,50,rayleigh-zf,SNR=10.0dB,spec,ce,0.01420106440782547,1.035088032020435,0.026661793159186476,0.05742968339127726,0.9093904469632474,1.0208869676126096,71.88805981684385,600.0,0.11561562865972519,222.75425720214844
fcn-4,mnist,learnt,50,rayleigh-zf,SNR=10.0dB,spec,01,0.035599999999999965,1.0105829522747232,0.05116687290489824,0.05742968339127726,0.9093904469632474,0.9749829522747232,27.38716158075068,600.0,0.11561562865972519,222.75425720214844
fcn-4,mnist,rand,20,rayleigh-zf,SNR=10.0dB,frob,ce,0.051655590534210205,22.10742476358372,0.07988700976848337,0.007826982981243406,21.864859479910987,22.05576917304951,426.97738899030736,600.0,0.015757035464048386,5355.77490234375
fcn-4,mnist,rand,20,rayleigh-zf,SNR=10.0dB,frob,01,0.18610000000000004,21.969674501421725,0.21763727193047622,0.007826982981243406,21.864859479910987,21.783574501421725,117.05306019033702,600.0,0.015757035464048386,5355.77490234375
fcn-4,mnist,rand,20,bec,outage=0.1,spec,ce,0.04489132761955261,22.170184772481,0.07959003183981436,0.07137268781661987,21.864859479910987,22.125293444861448,492.86342414218734,600.0,0.07137268781661987,5355.77490234375
fcn-4,mnist,rand,20,bec,outage=0.1,spec,01,0.16590000000000005,22.032923228328436,0.21685157599238142,0.07137268781661987,21.864859479910987,21.867023228328435,131.8084582780496,600.0,0.07137268781661987,5355.77490234375
fcn-4,mnist,rand,20,bec,outage=0.5,spec,ce,0.07217490077018737,22.169502187539614,0.07959003183981436,0.0706901028752327,21.864859479910987,22.097327286769428,306.1635977461152,600.0,0.0706901028752327,5355.77490234375
fcn-4,mnist,rand,20,bec,outage=0.5,spec,01,0.24350000000000005,22.03224064338705,0.21685157599238142,0.0706901028752327,21.864859479910987,21.788740643387047,89.48148108167163,600.0,0.0706901028752327,5355.77490234375
fcn-4,mnist,rand,20,rayleigh-zf,SNR=0.0dB,spec,ce,0.0980923593044281,22.28228108015232,0.07988700976848337,0.18268329954984266,21.864859479910987,22.184188720847892,226.15613364950894,600.0,0.11629980057477951,5355.77490234375
fcn-4,mnist,rand,20,rayleigh-zf,SNR=0.0dB,spec,01,0.28490000000000004,22.144530817990326,0.21763727193047622,0.18268329954984266,21.864859479910987,21.859630817990325,76.72738089852693,600.0,0.11629980057477951,5355.77490234375
fcn-4,mnist,rand,20,bec,outage=0.1,frob,ce,0.04489132761955261,22.16581735256363,0.07959003183981436,0.06700526789924707,21.864859479910987,22.120926024944076,492.7661354196442,600.0,0.008666250854730606,5355.77490234375
fcn-4,mnist,rand,20,bec,outage=0.1,frob,01,0.16590000000000005,22.028555808411063,0.21685157599238142,0.06700526789924707,21.864859479910987,21.862655808411063,131.78213266070557,600.0,0.008666250854730606,5355.77490234375
fcn-4,mnist,rand,20,bec,outage=0.5,frob,ce,0.07217490077018737,22.239754721901516,0.07959003183981436,0.14094263723713407,21.864859479910987,22.16757982113133,307.13696291339954,600.0,0.008137560449540615,5355.77490234375
fcn-4,mnist,rand,20,bec,outage=0.5,frob,01,0.24350000000000005,22.10249317774895,0.21685157599238142,0.14094263723713407,21.864859479910987,21.85899317774895,89.76999251642277,600.0,0.008137560449540615,5355.77490234375
fcn-4,mnist,rand,20,rayleigh-zf,SNR=0.0dB,frob,ce,0.0980923593044281,22.125259953077823,0.07988700976848337,0.025662172475346284,21.864859479910987,22.027167593773395,224.55538586254642,600.0,0.016337046399712563,5355.77490234375
fcn-4,mnist,rand,20,rayleigh-zf,SNR=0.0dB,frob,01,0.28490000000000004,21.98750969091583,0.21763727193047622,0.025662172475346284,21.864859479910987,21.70260969091583,76.17623619135074,600.0,0.016337046399712563,5355.77490234375
fcn-4,mnist,rand,20,rayleigh-zf,SNR=10.0dB,spec,ce,0.051655590534210205,22.157027463993753,0.07988700976848337,0.05742968339127726,21.864859479910987,22.105371873459543,427.9376471133305,600.0,0.11561562865972519,5355.77490234375
fcn-4,mnist,rand,20,rayleigh-zf,SNR=10.0dB,spec,01,0.18610000000000004,22.01927720183176,0.21763727193047622,0.05742968339127726,21.864859479910987,21.83317720183176,117.319598075399,600.0,0.11561562865972519,5355.77490234375
